Smooth Talk,,United States,1985
Room Service,,United States,1938
Like Flying,,United States,2020
Falling in Love,,United States,1984
Posse,,United States,1993
Mind Game,,Japan,2004
Little Potato,,United States,2017
Hat&CM^ The,,United States,1964
Marianne and Juliane,,West Germany,1981
Shanghai Express,,United States,1932
Incident&CM^ The,,United States,1967
Common Threads: Stories from the Quilt,,United States,1989
Mayor,,United States,2020
We’re Leaving,,United States,2011
T,,United States,2019
Torch Singer,,United States,1933
Gloria Mundi,,France,1976
Guys and Dolls,,United States,1955
Hale County This Morning&CM^ This Evening,,United States,2018
Lines of the Hand,,Canada,2015
Scrooge,,United Kingdom,1970
Sabrina,,United States,1954
Pyaasa,,India,1957
Manuelle Labor,,United States,2007
Great McGinty&CM^ The,,United States,1940
Mamartuile,,Mexico,2017
Flowers of Shanghai,,Taiwan,1998
Dragonwyck,,United States,1946
It’s Such a Beautiful Day,,United States,2012
Ratcatcher,,United Kingdom,1999
William Eggleston in the Real World,,United States,2005
Two Weeks in Another Town,,United States,1962
Buffalo Bill and the Indians&CM^ or Sitting Bull’s History Lesson,,United States,1976
Comedy&CM^ The,,United States,2012
Francisca,,Portugal,1981
Something to Remember,,Sweden,2019
Clock&CM^ The,,United States,1945
Torn Curtain,,United States,1966
Gregory’s Girl,,United Kingdom,1980
Flames,,United States,2017
Slacker,,United States,1991
Many Thousands Gone,,Brazil; United States,2014
Jitterbugs,,United States,1943
Nine Behind,,Canada,2016
Bamboozled,,United States,2000
Strange Culture,,United States,2007
Baker’s Wife&CM^ The,,France,1938
Dedicated Life&CM^ A,,Japan,1994
Kill List,,United Kingdom,2011
Point&CM^ The,,United States,1971
Cooley High,,United States,1975
Devil Is Driving&CM^ The,,United States,1932
Surname Viet Given Name Nam,,United States; Vietnam,1989
Funeral Parade of Roses,,Japan,1969
Good Bye&CM^ Lenin!,,Germany,2003
Relaxer,,United States,2018
Manchurian Candidate&CM^ The,,United States,1962
Christopher And Me,,United States,1960
Black Christmas,,Canada,1974
Inconsequential Doggereal,,United States,1981
Deadly Weapons,,United States,1974
Mouse That Roared&CM^ The,,United Kingdom,1959
Inheritance&CM^ The,,United States,2020
Vigil in the Night,,United States,1940
Dream City,,United States,1983
Murder at the Vanities,,United States,1934
Kings of Pastry,,United States,2009
Anderson Tapes&CM^ The,,United States,1971
Draw Me Now,,United States,2018
Standing at the Scratch Line,,United States,2016
Thelma,,Norway,2017
Sweetest Sound&CM^ The,,United States,2001
Split Ends&CM^ I Feel Wonderful,,United States,2012
my favorite software is being here,,United States,2021
Bombay,,India,1995
I Snuck off the Slave Ship,,United States,2019
Bodies in Dissent,,United Kingdom,2021
Cassandro&CM^ the Exotico!,,France,2018
Vision: From the Life of Hildegard von Bingen,,Germany,2009
Sylvia Scarlett,,United States,1935
Don’t Look Now,,United Kingdom,1973
Abar&CM^ the First Black Superman,,United States,1977
Devil Is a Woman&CM^ The,,United States,1935
Solfatara,,Italy,1954
Killer’s Kiss,,United States,1955
Banana Split,,United States,1991
Reflections in a Golden Eye,,United States,1967
Standing Above the Clouds,,United States,2020
Squeezebox,,United States,2010
Farewell to Arms&CM^ A,,United States,1932
Il bell’Antonio,,Italy; France,1960
Green-Eyed Blonde&CM^ The,,United States,1957
That’s Life!,,United States,1986
Cruising,,United States,1980
Bestiaire,,Canada; France,2012
High Sierra,,United States,1941
No Man of Her Own,,United States,1932
On the Bowery,,United States,1956
Thelma & Louise,,United States,1991
France,,France; Italy,2021
Any Number Can Play,,United States,1949
Titus,,United Kingdom; United States,1999
Mountains May Depart,,China,2015
Black Fury,,United States,1935
As Tears Go By,,Hong Kong,1988
Clockwatchers,,United States,1997
Monte Carlo,,United States,1930
Fastest Man in the State,,United States,2017
What If,,United Kingdom,2012
Black Widow,,United States,1954
Demon Seed,,United States,1977
Forgotten&CM^ The,,Italy,1959
Indigo’s Smile,,United States,Inte
THE KILLING OF A CHINESE BOOKIE: 1978 Version,,United States,1976
Woman Condemned&CM^ The,,United States,1934
Along for the Ride,,United States,2016
Death on the Nile,,United Kingdom,1978
Seasons,,France; Germany,2015
Mutts,,Canada,2019
Ballad of Genesis and Lady Jaye&CM^ The,,United States,2011
Orgosolo’s Shepherds,,Italy,1958
I Signed the Petition,,Germany,2018
Queen&CM^ The,,United States,1968
Cul-de-sac,,United Kingdom,1966
Cake Walk,,United States,1983
Did You Wonder Who Fired the Gun?,,United States,2017
World Moves On&CM^ The,,United States,1934
Mahogany Too,,United States,2018
Tales of the Night,,France,2011
Everybody Dies!,,United States,2016
Nobody’s Business,,United States,1996
Spell to Ward Off the Darkness&CM^ A,,France; Estonia; Germany,2013
Squid and the Whale&CM^ The,,United States,2005
Fear of a Black Hat,,United States,1993
Try and Get Me!,,United States,1950
Let the Sunshine In,,France,2017
LES VAMPIRES: Episode 4,,France,1915
Gilda,,United States,1946
Celluloid Closet&CM^ The,,United States,1995
Pelourinho: They Don’t Really Care About Us,,Germany,2019
World&CM^ the Flesh and the Devil&CM^ The,,United States,1959
My Worst Nightmare,,France,2011
Third Shift,,United States,2014
Optimists&CM^ The,,United Kingdom,1973
Autobiography of Miss Jane Pittman&CM^ The,,United States,1974
Inventor Crazybrains and His Wonderful Airship&CM^ The,,France,1906
I Am a Fugitive from a Chain Gang,,United States,1932
Unfaithfully Yours,,United States,1948
Social Butterfly,,France,2013
Man on a Swing,,United States,1974
Blood Kin,,United States,2018
Layover&CM^ on the Shore,,United States,2009
E•pis•to•lar•y: Letter to Jean Vigo,,United States; Spain,2021
Trey,,United States,Inte
Gypsy 83,,United States,2001
La ronde,,France,1964
Chambermaid&CM^ The,,Mexico; United States,2018
Sennan Asbestos Disaster,,Japan,2016
Underneath&CM^ The,,United States,1995
Black Watch&CM^ The,,United States,1929
Winged Migration,,France,2001
Uppercase Print,,Romania,2020
Demonstration&CM^ A,,Germany; Netherlands,2020
Delirious,,United States,2006
Sangam,,United States,2004
No Man of Her Own,,United States,1950
Adam,,Morocco; France,2019
Creature from the Black Lagoon,,United States,1954
Girlhood,,France,2014
Venite et Loquamur,,United States,2015
Diary of a Mad Housewife,,United States,1970
Night Train Murders,,Italy,1975
Boneshaker,,United States,2013
Swoon,,United States,1992
One A.M.,,United States,1916
Platform,,China,2000
Mephisto,,West Germany; Hungary,1981
CHRIST STOPPED AT EBOLI: Episode 2,,Italy,1979
Antarctica: A Year on Ice,,New Zealand,2013
11'09"01—September 11,,United States,2002
From Spikes to Spindles,,United States,1976
Working Girls,,United States,1986
Men in War,,United States,1957
In This Our Life,,United States,1942
Two Friends,,Australia,1986
Killing&CM^ The,,United States,1956
Innocents&CM^ The,,Poland; France,2016
Apparition,,Philippines,2012
Crime of Passion,,United States,1957
Brother’s Keeper,,United States,1992
Lights Are On&CM^ No One’s Home&CM^ The,,United States,2021
Jonah,,United Kingdom; Tanzania,2013
Wolf House&CM^ The,,Chile; Germany,2018
Bachelor and the Bobby-Soxer&CM^ The,,United States,1947
Pit Where We Were Born&CM^ The,,United States,2018
Black and Blue,,United States,1987
Love Parade&CM^ The,,United States,1929
Too Late for Tears,,United States,1949
Day on the Grand Canal with the Emperor of China&CM^ A,,United States,1988
Too Much Cendi,,United States,Skit
Rosetta,,Belgium,1999
Death Watch,,France; West Germany,1980
Metamorphosis of Birds&CM^ The,,Portugal,2020
Mummy&CM^ The,,United States,1932
Gephyrophobia,,Canada,2012
Makoto: Or&CM^ Honesty,,United States,2013
Day of the Jackal&CM^ The,,United Kingdom; France,1973
I’m All Right Jack,,United Kingdom,1959
Viva Zapata!,,United States,1952
Cat Ballou,,United States,1965
High Art,,United States,1998
Big Sky&CM^ The,,United States,1952
Born Reckless,,United States,1930
Trouble in Mind,,United States,1985
Lights in the Dusk,,Finland,2006
Tea 4 Two,,United States,2006
Thunder Road,,United States,1958
Death Takes a Holiday,,United States,1934
Time Bandits,,United Kingdom,1981
Preparations to Be Together for an Unknown Period of Time,,Hungary,2020
Million Miles Away&CM^ A,,United States,2014
His Kind of Woman,,United States,1951
Far from Heaven,,United States,2002
Bus Nut,,United States,2015
Tshiuetin,,Canada,2016
Keep Rolling,,Hong Kong,2020
Dillinger,,United States,1973
Tony Conrad&CM^ DreaMinimalist,,United States,2008
Living End&CM^ The,,United States,1992
Magnificent Ambersons&CM^ The,,United States,1942
Property Is No Longer a Theft,,Italy,1973
Pink Narcissus,,United States,1971
Only Lovers Left Alive,,United Kingdom; Germany,2013
Home,,France,2008
Conceiving Ada,,United States,1997
Crowd&CM^ The,,United States,1928
Forbidden Room&CM^ The,,Canada,2015
Solid Gold Cadillac&CM^ The,,United States,1956
When I Get Home,,United States,2019
House of Strangers,,United States,1949
Ingrid Caven: Music and Voice,,France,2012
Walk with Love and Death&CM^ A,,United States,1969
Blessed Event,,United States,1932
What About Me,,United States,1993
Man in the Saddle,,United States,1951
Devil-Doll&CM^ The,,United States,1936
People Will Talk,,United States,1951
I Wake Up Screaming,,United States,1941
Champion,,United States,1949
Homecoming&CM^ The,,United Kingdom; United States,1973
Roberta,,Canada,2014
Kindah,,Jamaica; United States,2016
Music Lovers&CM^ The,,United States,1971
Fireman&CM^ The,,United States,1916
Judge and the Assassin&CM^ The,,France,1976
Incident at Oglala,,United States,1992
Parallax View&CM^ The,,United States,1974
Experiment in Terror,,United States,1962
Lust for Gold,,United States,1949
I’m No Angel,,United States,1933
Licensed to Kill,,United States,1997
Blood of a Poet,,France,1930
Comanche Station,,United States,1960
Tuesday&CM^ After Christmas,,Romania,2010
Lilith,,United States,1964
Story Well Spun&CM^ A,,France,1906
Pool Sharks,,United States,1915
McCabe & Mrs. Miller,,United States,1971
Female Trouble,,United States,1974
Slip,,United States,2019
Man Who Cheated Himself&CM^ The,,United States,1950
Topaz,,United States,1969
Native Son,,United States; Argentina,1951
Petey Wheatstraw,,United States,1977
Angels Wear White,,China,2017
Self Divination,,United States,1989
Children’s Hour&CM^ The,,United States,1961
Rambling Rose,,United States,1991
5 Broken Cameras,,Israel; Palestine,2011
Newton Boys&CM^ The,,United States,1998
Bob le flambeur,,France,1956
Scandal Sheet,,United States,1952
White Sheik&CM^ The,,Italy,1952
Skin Game,,United States,1971
Killing Fields of Dr. Haing S. Ngor&CM^ The,,United States,2015
California Split,,United States,1974
China Seas,,United States,1935
Not as a Stranger,,United States,1955
Asako I & II,,Japan,2018
This Magnificent Cake!,,Beglium; France,2018
Scary Time&CM^ A,,United States,1960
